Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
useful-actions,84,29,706,6,26,291,1
vagas,0,0,2,2,0,0,0
viagem,0,0,2,3,0,0,0
wait-on-check-action,0,0,3,10,0,0,0
wait-sleep-action,11,6,144,1,0,3,1
webhooks-python,1,1,3,1,0,0,1
write-java-properties-file,0,0,4,2,0,3,1
xcode-notarize,0,0,3,2,2,2,0
actions-download-file,0,0,2,5,0,0,0
Alphasians-AINA,0,0,1,2,0,0,0
amplify-vite-react-template,0,0,0,2,0,0,1
apisec-run-scan,0,0,6,4,0,0,0
article_foss4g2021,0,0,1,9,0,0,0
assert-command-line-output,3,3,34,3,3,19,1
awesome-chatgpt-prompts,0,0,2,30,0,0,0
aws-clis-action,0,0,4,1,0,4,1
aws-doc-sdk-examples,0,0,1,30,0,0,0
aws-ecs-cluster-using-terraform,0,0,3,1,0,0,1
bot-area,0,0,2,3,1,0,0
branch-exists,10,7,14,1,0,2,1
Calendly-mentores,0,0,5,2,0,0,0
clone-github-repo-action,62,23,97,3,22,54,1
cloud-formulas,0,0,3,2,0,1,0
command-output-file-action,3,2,4,1,0,2,1
convert-json-to-env,8,6,5,2,1,2,1
copy-push-files,2,2,3,1,4,3,1
create-other-repo-branch-action,14,7,11,2,6,11,1
CrossPipe-Connect,0,0,0,1,0,0,1
ctf-zup-2021,0,0,1,1,0,0,0
desafio-hackathon-zup-byte,274,30,51,2,0,1,0
DescomplicandoDocker,0,0,3,2,0,0,0
developers-tips-and-tricks-resources,8,2,10,1,15,65,8
dezafio-java,0,0,0,2,0,0,1
dezafio-kotlin,0,0,0,3,0,0,1
dezafio-python-api,0,0,0,1,0,0,1
dezafio-python-cli,7,1,3,2,0,0,3
diff-action,2,2,43,1,0,3,1
djangowallet,0,0,3,2,0,0,0
docker-mysql-python,0,0,4,1,4,10,2
docker-para-desenvolvedores,0,0,1,30,0,0,0
docs-ritchie,0,0,2,10,0,0,0
engineering-handbook,0,0,0,1,0,0,1
formulas-4-tests,0,0,8,2,0,2,1
formulas-aws,1,1,7,3,7,12,3
formulas-games,29,4,10,1,2,10,2
formulas-github,15,5,9,5,6,36,2
formulas-gRPC,0,0,4,2,0,3,1
formulas-insights,2,2,5,1,0,8,1
formulas-office-hours,1,1,5,1,0,1,1
formulas-perso,0,0,0,1,0,0,1
formulas-pontomais,0,0,7,1,0,1,1
formulas-python,5,2,7,2,3,17,2
formulas-training,0,0,92,1,0,0,1
formulas-v3,1,1,6,1,0,1,1
get-release-or-tag,1,1,1,1,0,0,0
git-commit-push,44,14,968,1,2,15,1
gitHub-projects,0,0,0,2,0,0,0
github-stack,0,0,7,1,0,0,1
github-team-members,1,1,5,1,0,1,1
github_actions_test,0,0,4,2,0,0,0
go-authenticator,0,0,0,1,0,0,1
good-first-issue,1,1,3,30,0,1,0
GuillaumeFalourd,54,17,606,3,101,47,3
guillaumefalourd.github.io,0,0,4,1,0,0,1
horusec-action,0,0,2,2,0,0,0
hypedsearch,0,0,2,3,0,0,0
idea-maze,0,0,4,3,0,0,0
install-poetry,0,0,1,15,0,0,0
java-exercices,197,45,5,11,15,43,2
java-training-api,6,4,9,2,43,107,3
java-trilha-basica,9,5,7,2,3,14,3
jobs-by-city-linkedin-reports,0,0,0,1,0,0,1
Kivy_calculator,0,0,2,2,0,0,0
kotlin-training-api,0,0,2,1,0,0,1
macos-installer-builder,0,0,1,3,0,0,0
mapas-mentais,0,0,3,2,0,1,0
maven-cli-jdks-action,5,4,4,1,0,0,1
my-contents,0,0,0,1,0,0,1
NFive,0,0,2,9,0,0,0
notary-tools,0,0,7,1,4,4,1
noticias,0,0,2,1,0,0,0
open-issue-action,1,1,8,1,1,2,1
oracle-plugins-new,0,0,0,3,0,0,0
os-cli-poc,0,0,0,1,0,0,1
phpunit,0,0,3,2,0,0,0
poc-ai,0,0,0,1,0,0,1
poc-bank-api-java,36,1,9,2,0,4,1
poc-bank-api-kotlin,0,0,0,2,0,0,1
poc-book-api-golang,0,0,21,1,0,0,1
poc-chalice-python,0,0,5,1,0,1,1
poc-cicd-herokuci,0,0,3,2,0,0,1
poc-cli-golang,0,0,7,2,0,1,1
poc-cli-python,0,0,1,2,0,0,2
poc-cli-translations,0,0,4,1,0,1,1
poc-composite-run-steps-action,0,0,5,1,0,0,1
poc-django-python,0,0,3,1,0,0,1
poc-encryption-jwt,1,1,3,2,3,8,1
poc-github-actions,215,106,1153,4,106,329,4
poc-go-mod,0,0,4,1,0,0,1
poc-grpc-golang,0,0,15,2,0,0,1
poc-grpc-java-gradle,0,0,5,2,1,2,1
poc-grpc-java-maven,0,0,7,3,0,1,1
poc-grpc-python,7,1,6,1,0,0,1
poc-kafka-python,1,1,5,1,0,0,1
poc-kubernetes,0,0,0,1,0,0,1
poc-private-repo-actions,0,0,0,1,0,0,1
poc-proto,0,0,7,1,0,1,1
poc-pyinstaller,1,1,4,2,1,0,1
