Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
poc-composite-run-steps-action,0,0,1,1,0,0,2
poc-django-python,0,0,1,1,0,0,2
poc-encryption-jwt,0,0,4,2,3,8,2
poc-github-actions,2891,481,986,3,86,226,5
poc-go-mod,0,0,1,1,0,0,2
poc-grpc-golang,7,2,5,2,0,0,2
poc-grpc-java-gradle,0,0,2,2,1,2,2
poc-grpc-java-maven,0,0,1,3,0,1,2
poc-grpc-python,1,1,4,1,0,0,2
poc-kafka-python,0,0,1,1,0,0,2
poc-private-repo-actions,0,0,0,1,0,0,1
poc-proto,0,0,2,1,0,1,2
poc-pyinstaller,0,0,2,2,1,0,2
poc-pytest-split-github-actions,0,0,2,1,1,0,2
poc-remote-workflow,0,0,3,1,0,0,2
poc-rest-api-golang,0,0,1,1,0,0,2
poc-rest-api-python,0,0,1,2,0,0,2
poc-runtimes,0,0,0,2,0,0,1
poc-self-hosted,0,0,0,1,0,0,1
poc-subprocess,0,0,8,2,0,1,2
