Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
aws-clis-action,38,2,10,1,0,3,1
clone-github-repo-action,28,8,0,1,0,1,1
cloud-formulas,0,0,0,2,0,0,0
command-output-file-action,115,5,74,1,0,0,1
ctf-zup-2021,0,0,0,1,0,0,0
developers-tips-and-tricks-resources,53,10,7,1,7,33,5
dezafio,0,0,0,1,0,0,1
diff-action,400,11,585,1,0,2,1
formulas-4-tests,66,4,21,2,0,0,1
formulas-aws,59,5,0,2,2,6,3
formulas-games,33,5,0,1,1,1,1
formulas-github,106,37,3,4,4,22,2
formulas-insights,9,3,6,1,0,2,1
formulas-office-hours,0,0,0,1,0,0,1
formulas-pontomais,0,0,0,1,0,0,1
formulas-python,65,12,2,2,3,14,2
formulas-training,0,0,28,1,0,0,1
go-authenticator,0,0,0,1,0,0,1
good-first-issue,0,0,0,30,0,1,0
GuillaumeFalourd,386,79,275,3,53,22,2
java-training-api,300,34,23,2,0,6,2
jobs-by-city-linkedin-reports,2,1,2,1,0,0,1
mapas-mentais,0,0,0,2,0,0,0
maven-cli-jdks-action,3,1,1,1,0,0,1
my-contents,0,0,0,1,0,0,1
noticias,0,0,0,1,0,0,0
open-issue-action,3,2,0,1,0,0,1
poc-bank-api-java,50,2,0,1,0,2,1
poc-bank-api-kotlin,0,0,0,2,0,0,1
poc-book-api-golang,0,0,1,1,0,0,1
poc-chalice-python,0,0,0,1,0,1,1
poc-composite-run-steps-action,4,1,0,1,0,0,1
poc-django-python,0,0,0,1,0,0,1
poc-github-actions,86,23,113,2,0,2,1
poc-go-mod,0,0,0,1,0,0,1
poc-grpc-python,0,0,1,1,0,0,1
poc-kafka-python,0,0,0,1,0,0,1
poc-rest-api-golang,1,1,1,1,0,0,1
poc-rest-api-python,0,0,0,1,0,0,1
publicacoes,0,0,0,1,0,0,0
repositories-reports,4,2,7,1,1,1,1
ritchie-action-go-15,3,1,0,1,0,0,1
ritchie-action-java-8,0,0,0,1,1,1,1
ritchie-action-node,9,2,0,1,0,0,1
ritchie-action-python,8,2,0,1,0,0,1
ritchie-action-shell,6,2,0,1,0,0,1
ritchie-cli,927,4,553,30,0,0,0
ritchie-cli-action,274,8,104,1,1,1,1
ritchie-demo-create-cluster,38,5,1,1,0,0,1
ritchie-docker-images,0,0,0,1,0,0,1
ritchie-formulas,0,0,0,30,0,0,0
ritchie-formulas-demo,30,2,2,11,0,0,0
ritchie-formulas-scheduler-demo,35,2,23,1,0,4,2
ritchie-tdc-poa,0,0,0,1,0,0,1
ritchie-tdc-recife,0,0,1,1,0,0,1
ritchie-templates,4,1,0,2,0,0,1
setup-windows10-sdk-action,22,4,0,2,0,0,1
stackoverflow-automation,0,0,0,1,0,0,1
test-cli-commands-action,417,9,1298,1,0,1,1
trilha-java,193,6,1,2,2,4,3
useful-actions,27,13,287,2,1,1,1
vagas,0,0,0,2,0,0,0
