Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
maven-cli-jdks-action,4,2,2,1,0,0,2
my-contents,0,0,0,1,0,0,1
NFive,9,1,1,9,0,0,1
notary-tools,1,1,0,1,0,0,2
noticias,0,0,1,1,0,0,1
open-issue-action,0,0,2,1,1,2,2
os-cli-poc,0,0,0,1,0,0,1
phpunit,0,0,0,2,0,0,1
poc-bank-api-java,8,1,4,2,0,4,2
poc-bank-api-kotlin,52,1,3,2,0,0,1
poc-book-api-golang,0,0,3,1,0,0,2
poc-chalice-python,0,0,3,1,0,1,2
poc-cicd-herokuci,0,0,0,1,0,0,2
poc-cli-golang,0,0,4,2,0,1,2
poc-cli-python,0,0,2,2,0,0,3
poc-cli-translations,0,0,7,1,0,1,2
poc-composite-run-steps-action,0,0,2,1,0,0,2
poc-django-python,0,0,0,1,0,0,2
poc-encryption-jwt,0,0,18,2,3,8,2
poc-github-actions,3349,501,1439,3,80,192,4
poc-go-mod,0,0,2,1,0,0,2
poc-grpc-golang,1,1,3,2,0,0,2
poc-grpc-java-gradle,0,0,4,2,0,2,2
poc-grpc-java-maven,1,1,7,3,0,1,2
poc-grpc-python,0,0,8,1,0,0,2
poc-kafka-python,3,1,4,1,0,0,2
poc-private-repo-actions,0,0,0,1,0,0,1
poc-proto,0,0,3,1,0,1,2
poc-pyinstaller,0,0,5,2,1,0,2
poc-pytest-split-github-actions,0,0,1,1,1,0,2
poc-remote-workflow,6,1,4,1,0,0,2
poc-rest-api-golang,0,0,3,1,0,0,2
poc-rest-api-python,0,0,7,2,0,0,2
poc-runtimes,0,0,0,2,0,0,1
poc-self-hosted,0,0,0,1,0,0,1
poc-subprocess,0,0,4,2,0,1,2
poc-template-rest,0,0,0,2,0,0,1
poc-terraform,0,0,0,1,0,0,1
poc-testing-rest-api-golang,0,0,0,2,0,0,1
