Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
poc-subprocess,0,0,0,2,0,2,1
poc-template-rest,0,0,0,2,0,0,0
poc-typescript,0,0,5,2,0,0,1
poc-viper,0,0,0,1,0,0,1
Practic,0,0,0,1,0,0,0
publicacoes,0,0,0,1,0,0,0
pull-request-action,5,3,2,1,0,1,1
read-java-properties-file,2,1,0,1,0,0,1
repo-template,0,0,1,1,0,0,1
repo1,0,0,2,2,0,0,0
repositories-reports,0,0,9,1,1,3,1
