Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
read-java-properties-file,0,0,0,1,0,0,1
repo-template,0,0,3,1,0,0,1
repo1,1,1,1,2,0,0,0
repositories-reports,0,0,14,1,1,4,1
ritchie-action-go-15,0,0,4,1,0,0,1
ritchie-action-java-8,0,0,4,1,1,1,1
ritchie-action-node,0,0,4,1,0,0,1
ritchie-action-python,0,0,4,1,0,1,1
ritchie-action-shell,0,0,8,1,0,0,1
ritchie-cli,0,0,3,30,0,0,0
ritchie-cli-action,0,0,3,1,1,2,1
ritchie-demo-create-cluster,0,0,3,1,1,1,1
ritchie-docker-images,19,5,3,1,0,1,1
ritchie-formulas,0,0,1,30,0,0,0
ritchie-formulas-demo,0,0,1,11,0,0,0
ritchie-formulas-scheduler-demo,35,26,5,1,3,5,2
ritchie-tdc-poa,0,0,2,1,1,1,1
ritchie-tdc-recife,0,0,2,1,0,1,1
ritchie-templates,0,0,0,1,0,1,0
ritchie-templates-perso,0,0,2,2,0,0,1
schemastore-stackspot,1,1,0,6,0,0,0
setup-rsync,28,10,5,1,2,6,1
setup-windows10-sdk-action,31,11,5,5,8,18,1
sign-and-notarize-gha,13,9,3,1,0,2,1
so-automation,0,0,0,1,0,0,1
splain,0,0,1,14,0,0,0
SSH-to-HTTPS,4,2,4,1,1,1,1
stk-cli-action-poc,1,1,3,1,0,0,1
stk-quickstart-golang,0,0,2,1,0,0,1
test,0,0,2,2,0,0,0
TestCreateSecret,4,1,0,2,0,0,0
useful-actions,148,81,543,4,12,186,2
vagas,0,0,0,2,0,0,0
wait-on-check-action,1,1,0,10,0,0,0
wait-sleep-action,32,7,3,1,0,0,1
webhooks-python,0,0,3,1,0,0,1
write-java-properties-file,0,0,3,1,0,2,1
xcode-notarize,15,2,0,2,0,0,0
actions-download-file,24,1,0,5,0,0,0
Alphasians-AINA,6,1,0,2,0,0,0
apisec-run-scan,0,0,0,4,0,0,0
article_foss4g2021,0,0,0,9,0,0,0
assert-command-line-output,15,12,14,2,3,13,1
awesome-chatgpt-prompts,0,0,0,30,0,0,0
aws-clis-action,2,1,6,1,0,4,1
aws-doc-sdk-examples,0,0,0,30,0,0,0
bot-area,0,0,0,3,1,0,0
branch-exists,8,3,2,1,0,0,1
Calendly-mentores,0,0,0,2,0,0,0
clone-github-repo-action,247,100,6,1,8,27,2
cloud-formulas,0,0,0,2,0,1,0
command-output-file-action,14,3,3,1,0,1,1
convert-json-to-env,20,11,3,1,0,1,1
copy-push-files,29,11,4,1,3,1,1
create-other-repo-branch-action,29,21,3,3,5,8,1
ctf-zup-2021,0,0,0,1,0,0,0
DescomplicandoDocker,0,0,0,2,0,0,0
developers-tips-and-tricks-resources,26,1,11,1,16,61,8
dezafio-java,0,0,0,2,0,0,1
dezafio-python-api,0,0,0,1,0,0,1
dezafio-python-cli,0,0,0,2,0,0,3
diff-action,2,2,5,1,0,2,1
djangowallet,0,0,0,2,0,0,0
docker-mysql-python,85,20,5,1,4,11,2
docker-para-desenvolvedores,0,0,0,30,0,0,0
docs-ritchie,0,0,0,10,0,0,0
formulas-4-tests,0,0,7,2,0,2,1
formulas-aws,11,5,22,3,7,13,3
formulas-games,110,13,5,1,2,10,2
formulas-github,41,22,9,5,6,36,2
formulas-gRPC,10,1,26,2,0,3,1
formulas-insights,3,2,6,1,0,7,1
formulas-office-hours,0,0,3,1,0,1,1
formulas-perso,0,0,0,1,0,0,1
formulas-pontomais,3,1,10,1,0,1,1
formulas-python,8,7,6,2,3,18,3
formulas-training,0,0,52,1,0,0,1
formulas-v3,0,0,3,1,0,1,1
git-commit-push,31,15,221,1,1,7,2
github-stack,6,3,2015,1,0,0,1
github-team-members,7,2,3,1,0,0,1
github_actions_test,0,0,1,2,0,0,0
go-authenticator,0,0,0,1,0,0,1
good-first-issue,0,0,1,30,0,1,0
GuillaumeFalourd,71,26,127,3,97,38,3
guillaumefalourd.github.io,0,0,2,1,0,0,1
horusec-action,1,1,1,2,0,0,0
hypedsearch,59,5,0,3,0,0,0
idea-maze,1,1,1,2,0,0,0
install-poetry,0,0,0,15,0,0,0
java-exercices,59,16,11,9,13,23,2
java-training-api,96,8,9,2,46,93,3
java-trilha-basica,1,1,7,2,4,11,3
jobs-by-city-linkedin-reports,0,0,0,1,0,0,1
Kivy_calculator,0,0,0,2,0,0,0
macos-installer-builder,0,0,0,3,0,0,0
mapas-mentais,0,0,1,2,0,1,0
maven-cli-jdks-action,10,6,6,1,0,0,1
my-contents,0,0,0,1,0,0,1
NFive,22,2,0,9,0,0,0
noticias,0,0,0,1,0,0,0
open-issue-action,14,7,5,1,1,2,1
os-cli-poc,2,1,6,1,0,0,1
poc-bank-api-java,2,1,5,2,0,4,1
poc-bank-api-kotlin,0,0,3,2,1,0,1
poc-book-api-golang,0,0,4,1,0,0,1
poc-chalice-python,0,0,3,1,0,1,1
poc-cicd-herokuci,0,0,2,1,0,0,1
poc-cli-golang,13,2,16,2,0,1,1
poc-cli-python,1,1,2,2,0,0,2
poc-cli-translations,0,0,6,1,0,0,1
poc-composite-run-steps-action,0,0,2,1,0,0,1
poc-django-python,0,0,3,1,0,0,1
poc-encryption-jwt,0,0,3,2,3,7,1
poc-github-actions,2713,614,1980,2,52,121,3
poc-go-mod,0,0,3,1,0,0,1
poc-grpc-golang,4,1,388,1,0,0,1
poc-grpc-java-gradle,0,0,5,2,0,2,1
poc-grpc-java-maven,1,1,4,2,0,1,1
poc-grpc-python,0,0,6,1,0,0,1
poc-kafka-python,1,1,3,1,0,0,1
poc-private-repo-actions,0,0,0,1,0,0,1
poc-proto,0,0,45,1,0,1,1
poc-pyinstaller,1,1,3,2,1,0,1
