Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
docs-ritchie,0,0,1,10,0,0,1
formulas-4-tests,0,0,1,2,0,2,2
formulas-aws,1,1,4,3,7,12,4
formulas-games,8,5,4,1,2,10,3
formulas-github,39,14,2,5,6,35,3
formulas-gRPC,0,0,1,2,0,3,2
formulas-insights,2,2,1,1,0,8,2
formulas-office-hours,0,0,1,1,0,1,2
formulas-perso,0,0,0,1,0,0,1
formulas-pontomais,0,0,1,1,0,1,2
formulas-python,12,3,8,2,3,18,4
formulas-training,0,0,124,1,0,0,1
formulas-v3,0,0,1,1,0,1,2
get-release-or-tag,2,1,1,1,0,0,1
git-commit-push,21,9,263,1,2,13,3
github-stack,0,0,2,1,0,0,2
github-team-members,4,1,1,1,0,0,2
github_actions_test,0,0,1,2,0,0,1
go-authenticator,0,0,0,1,0,0,1
good-first-issue,0,0,1,30,0,1,1
GuillaumeFalourd,102,17,419,3,108,42,4
guillaumefalourd.github.io,0,0,1,1,0,0,2
horusec-action,0,0,1,2,0,0,1
hypedsearch,0,0,1,3,0,0,1
idea-maze,0,0,1,2,0,0,1
install-poetry,0,0,1,15,0,0,1
java-exercices,163,27,3,8,11,36,3
java-training-api,21,4,28,2,43,101,4
java-trilha-basica,1,1,2,2,4,13,4
jobs-by-city-linkedin-reports,0,0,0,1,0,0,1
Kivy_calculator,0,0,1,2,0,0,1
kotlin-training-api,0,0,1,1,0,0,2
macos-installer-builder,0,0,1,3,0,0,1
mapas-mentais,0,0,1,2,0,1,1
maven-cli-jdks-action,11,3,1,1,0,0,2
my-contents,0,0,0,1,0,0,1
NFive,0,0,1,9,0,0,1
notary-tools,5,2,1,1,4,2,2
noticias,0,0,1,1,0,0,1
open-issue-action,2,2,1,1,1,2,2
oracle-plugins-new,1,1,0,3,0,0,0
os-cli-poc,0,0,0,1,0,0,1
phpunit,0,0,1,2,0,0,1
poc-ai,0,0,0,1,0,0,1
poc-bank-api-java,4,2,1,2,0,4,2
poc-bank-api-kotlin,0,0,0,2,0,0,1
poc-book-api-golang,0,0,3,1,0,0,2
poc-chalice-python,0,0,1,1,0,1,2
poc-cicd-herokuci,0,0,1,1,0,0,2
poc-cli-golang,0,0,1,2,0,1,2
poc-cli-python,0,0,1,2,0,0,3
poc-cli-translations,0,0,3,1,0,1,2
poc-composite-run-steps-action,0,0,2,1,0,0,2
poc-django-python,0,0,1,1,0,0,2
poc-encryption-jwt,1,1,2,2,3,8,2
poc-github-actions,2604,381,1648,3,91,262,5
poc-go-mod,0,0,2,1,0,0,2
poc-grpc-golang,0,0,4,2,0,0,2
poc-grpc-java-gradle,0,0,6,2,1,2,2
poc-grpc-java-maven,0,0,1,3,0,1,2
poc-grpc-python,1,1,10,1,0,0,2
poc-kafka-python,4,2,1,1,0,0,2
poc-private-repo-actions,0,0,0,1,0,0,1
poc-proto,0,0,1,1,0,1,2
poc-pyinstaller,4,1,1,2,1,0,2
poc-pytest-split-github-actions,0,0,1,1,1,0,2
poc-remote-workflow,0,0,1,1,0,0,2
poc-rest-api-golang,0,0,1,1,0,0,2
poc-rest-api-python,0,0,1,2,0,0,2
poc-runtimes,1,1,1,2,0,0,1
