Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
aws-clis-action,23,9,3,1,0,3,1
clone-github-repo-action,6,4,3,1,0,1,1
cloud-formulas,0,0,0,2,0,0,0
ctf-zup-2021,0,0,0,1,0,0,0
developers-tips-and-tricks-resources,83,23,1,1,7,32,5
formulas-4-tests,3,2,0,2,0,0,1
formulas-aws,117,29,9,2,2,5,3
formulas-games,38,4,59,1,0,0,1
formulas-github,129,27,11,3,5,20,2
formulas-insights,32,8,18,1,0,2,1
formulas-office-hours,0,0,0,1,0,0,1
formulas-pontomais,37,1,7,1,0,0,1
formulas-python,106,15,42,2,3,13,2
formulas-training,0,0,28,1,0,0,1
GuillaumeFalourd,660,188,157,2,30,5,2
java-backend-trail,23,2,0,1,1,1,2
jobs-by-city-linkedin-reports,29,4,13,1,1,0,1
mapas-mentais,0,0,0,2,0,0,0
maven-cli-jdks-action,1,1,2,1,0,0,1
my-contents,0,0,0,1,0,0,1
noticias,0,0,0,1,0,0,0
open-issue-action,33,3,2,1,0,0,1
poc-bank-api-java,9,3,1,1,0,2,1
poc-bank-api-kotlin,2,1,1,1,0,0,1
poc-chalice-python,1,1,1,1,0,1,1
poc-composite-run-steps-action,6,1,0,1,0,0,1
poc-django-python,0,0,0,1,0,0,1
poc-github-actions,461,26,172,2,0,1,1
poc-go-mod,0,0,0,1,0,0,1
poc-grpc-python,0,0,1,1,0,0,1
poc-kafka-python,0,0,0,1,0,0,1
poc-rest-api-python,0,0,0,1,0,0,1
publicacoes,1,1,0,1,0,0,0
repositories-reports,16,1,8,1,1,1,1
ritchie-action-go-15,1,1,2,1,0,0,1
ritchie-action-java-8,0,0,0,1,1,1,1
ritchie-action-node,1,1,1,1,0,0,1
ritchie-action-python,4,2,1,1,0,0,1
ritchie-action-shell,15,2,1,1,0,0,1
ritchie-cli,390,8,142,30,0,0,0
ritchie-demo-create-cluster,6,4,1,1,0,0,1
ritchie-docker-images,7,1,0,1,0,0,1
ritchie-formulas,0,0,0,30,0,0,0
ritchie-formulas-demo,0,0,1,2,0,0,0
ritchie-formulas-scheduler-demo,19,2,0,1,0,4,2
ritchie-tdc-poa,1,1,1,1,0,0,1
ritchie-tdc-recife,23,3,1,1,0,0,1
ritchie-templates,68,2,10,2,0,0,1
setup-windows10-sdk-action,179,7,158,2,0,0,1
stackoverflow-automation,0,0,0,1,0,0,1
useful-actions,32,6,235,2,1,0,1
vagas,0,0,0,2,0,0,0
