Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
java-training-api,70,17,2,2,42,90,3
java-trilha-basica,13,7,1,2,4,11,3
jobs-by-city-linkedin-reports,0,0,2,1,0,0,1
Kivy_calculator,0,0,1,2,0,0,0
macos-installer-builder,0,0,0,3,0,0,0
mapas-mentais,0,0,0,2,0,1,0
maven-cli-jdks-action,4,2,4,1,0,0,1
my-contents,0,0,0,1,0,0,1
NFive,0,0,1,9,0,0,0
noticias,0,0,0,1,0,0,0
open-issue-action,7,5,5,1,0,2,1
os-cli-poc,0,0,0,1,0,0,1
poc-bank-api-java,15,2,0,2,0,2,1
poc-bank-api-kotlin,22,1,0,2,1,0,1
poc-book-api-golang,0,0,3,1,0,0,1
poc-chalice-python,0,0,4,1,0,1,1
poc-cicd-herokuci,0,0,0,1,0,0,1
poc-cli-golang,0,0,3,1,0,0,1
poc-cli-python,0,0,0,2,0,0,2
poc-composite-run-steps-action,0,0,1,1,0,0,1
poc-django-python,0,0,2,1,0,0,1
poc-github-actions,1859,309,619,2,24,40,2
poc-go-mod,0,0,3,1,0,0,1
poc-grpc-golang,3,1,450,1,0,0,1
poc-grpc-java-gradle,0,0,4,2,0,2,1
poc-grpc-java-maven,20,3,0,1,0,1,1
poc-grpc-python,0,0,1,1,0,0,1
poc-kafka-python,4,1,0,1,0,0,1
poc-private-repo-actions,0,0,0,1,0,0,1
poc-proto,0,0,1,1,0,1,1
poc-pyinstaller,0,0,3,2,1,0,1
poc-pytest-split-github-actions,0,0,1,1,1,0,1
poc-rest-api-golang,0,0,3,1,0,0,1
poc-rest-api-python,0,0,5,1,0,0,1
poc-self-hosted,0,0,0,1,0,0,1
poc-subprocess,5,3,13,2,0,1,1
poc-template-rest,0,0,0,2,0,0,0
poc-typescript,2,1,1,2,0,0,1
poc-viper,0,0,5,1,0,0,1
Practic,5,2,1,1,0,0,0
publicacoes,0,0,0,1,0,0,0
pull-request-action,8,3,9,1,0,1,1
repo-template,2,2,0,1,0,0,1
repo1,0,0,0,2,0,0,0
repositories-reports,2,1,6,1,1,3,1
ritchie-action-go-15,0,0,5,1,0,0,1
ritchie-action-java-8,0,0,4,1,1,1,1
ritchie-action-node,0,0,4,1,0,0,1
ritchie-action-python,1,1,5,1,0,1,1
ritchie-action-shell,0,0,5,1,0,0,1
ritchie-cli,0,0,4,30,0,0,0
ritchie-cli-action,1,1,5,1,1,2,1
ritchie-demo-create-cluster,2,2,0,1,0,0,1
