Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
dezafio-python-cli,23,3,1,1,0,0,3
diff-action,5,1,0,1,0,2,1
djangowallet,0,0,2,2,0,0,0
docker-para-desenvolvedores,0,0,0,30,0,0,0
docs-ritchie,0,0,0,10,0,0,0
formulas-4-tests,18,1,29,2,0,1,1
formulas-aws,4,3,2,2,4,11,3
formulas-games,51,14,3,1,1,10,2
formulas-github,150,38,6,5,6,32,2
formulas-gRPC,0,0,1,1,0,3,1
formulas-insights,5,4,16,1,0,6,1
formulas-office-hours,0,0,0,1,0,1,1
formulas-perso,0,0,0,1,0,0,1
formulas-pontomais,3,1,1,1,0,1,1
formulas-python,29,12,14,2,3,17,3
formulas-training,0,0,64,1,0,0,1
formulas-v3,0,0,1,1,0,1,1
git-commit-push,14,6,248,1,0,4,1
github-stack-poc,79,7,57,1,0,0,1
github_actions_test,0,0,4,2,0,0,0
go-authenticator,0,0,0,1,0,0,1
good-first-issue,0,0,0,30,0,1,0
GuillaumeFalourd,78,16,191,3,76,34,2
guillaumefalourd.github.io,0,0,2,1,0,0,1
horusec-action,0,0,0,2,0,0,0
hypedsearch,37,7,0,3,0,0,0
java-exercices,26,13,4,9,12,8,2
java-training-api,49,10,12,2,42,88,3
java-trilha-basica,2,2,0,2,3,8,3
jobs-by-city-linkedin-reports,0,0,2,1,0,0,1
Kivy_calculator,0,0,0,2,0,0,0
macos-installer-builder,0,0,0,3,0,0,0
mapas-mentais,0,0,0,2,0,1,0
maven-cli-jdks-action,3,2,0,1,0,0,1
my-contents,0,0,0,1,0,0,1
NFive,2,2,0,9,0,0,0
noticias,0,0,0,1,0,0,0
open-issue-action,15,9,0,1,0,2,1
os-cli-poc,0,0,0,1,0,0,1
poc-bank-api-java,13,4,0,2,0,2,1
poc-bank-api-kotlin,3,1,4,2,1,0,1
poc-book-api-golang,1,1,4,1,0,0,1
poc-chalice-python,0,0,0,1,0,1,1
poc-cicd-herokuci,0,0,0,1,0,0,1
poc-cli-golang,0,0,3,1,0,0,1
poc-cli-python,0,0,0,2,0,0,2
poc-composite-run-steps-action,0,0,0,1,0,0,1
poc-django-python,0,0,0,1,0,0,1
poc-github-actions,1251,292,700,2,19,34,1
poc-go-mod,0,0,3,1,0,0,1
poc-grpc-golang,0,0,1,1,0,0,1
poc-grpc-java-gradle,0,0,1,2,0,2,1
poc-grpc-java-maven,1,1,0,1,0,1,1
poc-grpc-python,1,1,4,1,0,0,1
poc-kafka-python,0,0,3,1,0,0,1
poc-private-repo-actions,0,0,0,1,0,0,1
poc-proto,0,0,0,1,0,1,1
poc-pyinstaller,0,0,0,2,1,0,1
poc-pytest-split-github-actions,1,1,1,1,1,0,1
poc-rest-api-golang,0,0,4,1,0,0,1
poc-rest-api-python,0,0,1,1,0,0,1
poc-self-hosted,0,0,0,1,0,0,1
poc-subprocess,0,0,2,2,0,1,1
poc-template-rest,0,0,0,2,0,0,0
poc-typescript,0,0,7,2,0,0,1
poc-viper,0,0,1,1,0,0,1
publicacoes,0,0,0,1,0,0,0
pull-request-action,0,0,60,1,0,1,1
repo-template,21,2,0,1,0,0,1
repo1,0,0,2,2,0,0,0
repositories-reports,6,3,7,1,1,3,1
ritchie-action-go-15,0,0,0,1,0,0,1
ritchie-action-java-8,0,0,0,1,1,1,1
ritchie-action-node,0,0,0,1,0,0,1
ritchie-action-python,0,0,0,1,0,1,1
ritchie-action-shell,0,0,0,1,0,0,1
ritchie-cli,0,0,0,30,0,0,0
ritchie-cli-action,0,0,0,1,1,2,1
ritchie-demo-create-cluster,20,5,0,1,0,0,1
ritchie-docker-images,4,4,0,1,0,1,1
