Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
aws-clis-action,33,5,10,1,0,3,1
clone-github-repo-action,31,6,10,1,0,1,1
cloud-formulas,0,0,0,2,0,0,0
ctf-zup-2021,1,1,0,1,0,0,0
developers-tips-and-tricks-resources,29,7,4,1,5,30,5
formulas-4-tests,2,1,0,2,0,0,1
formulas-aws,217,54,24,2,2,5,3
formulas-games,28,1,44,1,0,0,1
formulas-github,224,28,47,3,3,19,2
formulas-insights,31,3,15,1,0,2,1
formulas-office-hours,2,1,0,1,0,0,1
formulas-pontomais,37,1,7,1,0,0,1
formulas-python,94,7,44,2,3,13,2
formulas-training,0,0,32,1,0,0,1
GuillaumeFalourd,200,29,179,2,11,3,1
java-backend-trail,23,2,0,1,1,1,2
jobs-by-city-linkedin-reports,40,3,12,1,1,0,1
mapas-mentais,0,0,0,2,0,0,0
maven-cli-jdks-action,5,1,6,1,0,0,1
my-contents,0,0,0,1,0,0,1
noticias,0,0,0,1,0,0,0
open-issue-action,203,1,16,1,0,0,1
poc-bank-api-java,11,2,1,1,0,2,1
poc-bank-api-kotlin,2,1,1,1,0,0,1
poc-chalice-python,1,1,2,1,0,1,1
poc-composite-run-steps-action,6,1,0,1,0,0,1
poc-django-python,0,0,0,1,0,0,1
poc-github-actions,258,19,171,2,0,0,1
poc-go-mod,0,0,0,1,0,0,1
poc-grpc-python,0,0,0,1,0,0,1
poc-kafka-python,0,0,0,1,0,0,1
poc-rest-api-python,0,0,0,1,0,0,1
publicacoes,0,0,0,1,0,0,0
repositories-reports,27,3,10,1,1,1,1
ritchie-action-go-15,7,1,5,1,0,0,1
ritchie-action-java-8,14,1,5,1,1,1,1
ritchie-action-node,10,1,3,1,0,0,1
ritchie-action-python,22,1,3,1,0,0,1
ritchie-action-shell,11,1,4,1,0,0,1
ritchie-cli,15,3,21,30,0,0,0
ritchie-demo-create-cluster,21,9,11,1,0,0,1
ritchie-docker-images,0,0,0,1,0,0,1
ritchie-formulas,0,0,0,30,0,0,0
ritchie-formulas-demo,0,0,1,2,0,0,0
ritchie-formulas-scheduler-demo,20,2,0,1,0,4,2
ritchie-tdc-poa,1,1,1,1,0,0,1
ritchie-tdc-recife,48,4,0,1,0,0,1
ritchie-templates,1,1,4,2,0,0,1
setup-windows10-sdk-action,139,4,109,2,0,0,1
stackoverflow-automation,0,0,0,1,0,0,1
useful-actions,36,4,229,2,1,0,1
vagas,0,0,0,2,0,0,0
