Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
github_actions_test,0,0,2,2,0,0,0
go-authenticator,0,0,0,1,0,0,1
good-first-issue,0,0,1,30,0,1,0
GuillaumeFalourd,5,3,963,3,99,47,3
guillaumefalourd.github.io,0,0,3,1,0,0,1
horusec-action,0,0,2,2,0,0,0
hypedsearch,0,0,3,3,0,0,0
idea-maze,0,0,3,3,0,0,0
install-poetry,0,0,2,15,0,0,0
it-governance-api,0,0,4,1,1,0,0
java-exercices,313,57,22,11,17,64,2
java-training-api,15,10,13,2,43,109,3
java-trilha-basica,0,0,7,2,3,14,3
jobs-by-city-linkedin-reports,0,0,0,1,0,0,1
Kivy_calculator,0,0,4,2,0,0,0
kotlin-training-api,0,0,4,1,0,0,1
macos-installer-builder,0,0,1,3,0,0,0
mapas-mentais,0,0,2,2,0,1,0
maven-cli-jdks-action,1,1,3,1,0,0,1
my-contents,0,0,0,1,0,0,1
NFive,0,0,1,9,0,0,0
notary-tools,7,3,2,1,4,4,1
noticias,0,0,3,1,0,0,0
open-issue-action,1,1,4,1,1,2,1
oracle-plugins-new,0,0,0,3,0,0,0
os-cli-poc,0,0,0,1,0,0,1
phpunit,0,0,1,2,0,0,0
poc-ai,0,0,0,1,0,0,1
poc-bank-api-java,1,1,11,2,0,5,1
poc-bank-api-kotlin,0,0,0,2,0,0,1
poc-book-api-golang,0,0,3,1,0,0,1
poc-chalice-python,0,0,5,1,0,1,1
poc-cicd-herokuci,0,0,8,2,0,0,1
poc-cli-golang,0,0,7,2,0,1,1
poc-cli-python,0,0,2,2,0,0,2
poc-cli-translations,0,0,3,1,0,1,1
poc-composite-run-steps-action,0,0,3,1,0,0,1
poc-django-python,0,0,2,1,0,0,1
poc-encryption-jwt,0,0,7,2,3,8,1
poc-github-actions,54,29,1512,4,105,332,5
poc-go-mod,0,0,4,1,0,0,1
poc-grpc-golang,0,0,8,2,0,0,1
poc-grpc-java-gradle,0,0,7,2,1,2,1
poc-grpc-java-maven,0,0,7,3,0,1,1
poc-grpc-python,4,1,7,1,0,0,1
poc-kafka-python,0,0,2,1,0,0,1
poc-kubernetes,0,0,6,1,0,0,1
