Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
ritchie-action-java-8,0,0,5,1,1,1,1
ritchie-action-node,0,0,2,1,0,0,1
ritchie-action-python,0,0,2,1,0,1,1
ritchie-action-shell,0,0,1,1,0,0,1
ritchie-cli,0,0,3,30,0,0,0
ritchie-cli-action,5,2,3,1,1,2,1
ritchie-demo-create-cluster,0,0,0,1,0,0,1
ritchie-docker-images,10,3,1,1,0,1,1
ritchie-formulas,0,0,1,30,0,0,0
ritchie-formulas-demo,0,0,0,11,0,0,0
ritchie-formulas-scheduler-demo,49,30,6,1,3,5,2
ritchie-tdc-poa,0,0,0,1,1,1,1
ritchie-tdc-recife,0,0,0,1,0,1,1
ritchie-templates,0,0,1,1,0,1,0
ritchie-templates-perso,0,0,0,2,0,0,1
setup-rsync,6,4,6,1,1,5,1
setup-windows10-sdk-action,13,9,2,5,7,16,1
sign-and-notarize-gha,3,3,1,1,0,2,1
so-automation,0,0,0,1,0,0,1
splain,1,1,0,14,0,0,0
SSH-to-HTTPS,5,2,2,1,3,1,1
stk-cli-action-poc,0,0,1,1,0,0,1
stk-quickstart-golang,0,0,0,1,0,0,1
test,0,0,0,2,0,0,0
useful-actions,100,54,540,4,9,167,1
vagas,0,0,0,2,0,0,0
wait-on-check-action,0,0,0,10,0,0,0
wait-sleep-action,11,3,1,1,0,0,1
webhooks-python,0,0,0,1,0,0,1
write-java-properties-file,0,0,31,1,0,2,1
xcode-notarize,2,1,1,2,0,0,0
actions-download-file,2,1,0,5,0,0,0
Alphasians-AINA,3,2,0,2,0,0,0
apisec-run-scan,0,0,1,4,0,0,0
article_foss4g2021,0,0,0,9,0,0,0
assert-command-line-output,56,18,66,2,3,12,1
aws-clis-action,2,2,4,1,0,4,1
aws-doc-sdk-examples,0,0,0,30,0,0,0
bot-area,0,0,0,3,1,0,0
Calendly-mentores,0,0,0,2,0,0,0
clone-github-repo-action,333,131,6,1,5,21,2
cloud-formulas,0,0,1,2,0,1,0
command-output-file-action,12,1,1,1,0,0,1
convert-json-to-env,26,8,1,1,0,1,1
copy-push-files,7,4,3,1,3,1,1
create-other-repo-branch-action,41,22,6,3,5,5,1
ctf-zup-2021,0,0,0,1,0,0,0
DescomplicandoDocker,0,0,0,2,0,0,0
developers-tips-and-tricks-resources,38,6,2,1,16,61,8
dezafio-java,0,0,0,2,0,0,1
dezafio-python-api,0,0,0,1,0,0,1
dezafio-python-cli,0,0,0,1,0,0,3
diff-action,3,2,3,1,0,2,1
djangowallet,0,0,0,2,0,0,0
docker-mysql-python,82,10,2,1,2,10,2
docker-para-desenvolvedores,0,0,0,30,0,0,0
docs-ritchie,0,0,0,10,0,0,0
formulas-4-tests,0,0,2,2,0,1,1
formulas-aws,0,0,40,2,6,13,3
formulas-games,107,22,3,1,2,10,2
formulas-github,49,26,7,5,6,34,2
formulas-gRPC,0,0,2,2,0,3,1
formulas-insights,4,2,3,1,0,7,1
formulas-office-hours,0,0,0,1,0,1,1
formulas-perso,0,0,0,1,0,0,1
formulas-pontomais,27,3,36,1,0,1,1
formulas-python,14,5,11,2,3,18,3
formulas-training,0,0,52,1,0,0,1
formulas-v3,0,0,0,1,0,1,1
git-commit-push,6,5,217,1,0,6,1
github-stack,61,4,5146,1,0,0,1
github-team-members,0,0,0,1,0,0,1
github_actions_test,3,1,0,2,0,0,0
go-authenticator,0,0,0,1,0,0,1
good-first-issue,0,0,1,30,0,1,0
GuillaumeFalourd,42,15,201,3,90,40,2
guillaumefalourd.github.io,2,1,0,1,0,0,1
horusec-action,1,1,0,2,0,0,0
hypedsearch,17,2,1,3,0,0,0
install-poetry,1,1,0,15,0,0,0
java-exercices,96,17,3,9,13,21,2
java-training-api,63,15,11,2,45,90,3
java-trilha-basica,4,1,7,2,4,11,3
jobs-by-city-linkedin-reports,0,0,0,1,0,0,1
Kivy_calculator,0,0,0,2,0,0,0
macos-installer-builder,0,0,0,3,0,0,0
mapas-mentais,0,0,1,2,0,1,0
maven-cli-jdks-action,8,4,1,1,0,0,1
my-contents,0,0,0,1,0,0,1
NFive,1,1,0,9,0,0,0
noticias,0,0,0,1,0,0,0
open-issue-action,16,7,2,1,1,2,1
os-cli-poc,0,0,0,1,0,0,1
poc-bank-api-java,18,5,4,2,0,2,1
poc-bank-api-kotlin,2,2,5,2,1,0,1
poc-book-api-golang,0,0,0,1,0,0,1
poc-chalice-python,0,0,1,1,0,1,1
poc-cicd-herokuci,0,0,0,1,0,0,1
poc-cli-golang,1,1,0,1,0,0,1
poc-cli-python,0,0,0,2,0,0,2
poc-cli-translations,0,0,0,1,0,0,1
poc-composite-run-steps-action,0,0,0,1,0,0,1
poc-django-python,0,0,0,1,0,0,1
poc-encryption-jwt,0,0,4,2,3,7,1
poc-github-actions,2311,488,1378,2,41,79,3
poc-go-mod,1,1,0,1,0,0,1
poc-grpc-golang,1,1,661,1,0,0,1
poc-grpc-java-gradle,0,0,1,2,0,2,1
poc-grpc-java-maven,0,0,1,2,0,1,1
poc-grpc-python,0,0,2,1,0,0,1
poc-kafka-python,1,1,1,1,0,0,1
poc-private-repo-actions,0,0,0,1,0,0,1
poc-proto,0,0,1,1,0,1,1
poc-pyinstaller,1,1,0,2,1,0,1
poc-pytest-split-github-actions,0,0,0,1,1,0,1
poc-rest-api-golang,0,0,1,1,0,0,1
poc-rest-api-python,0,0,1,1,0,0,1
poc-runtimes,1,1,1,1,0,0,1
poc-self-hosted,0,0,0,1,0,0,1
poc-subprocess,6,1,22,2,0,2,1
poc-template-rest,0,0,1,2,0,0,0
poc-typescript,0,0,0,2,0,0,1
poc-viper,0,0,1,1,0,0,1
Practic,0,0,0,1,0,0,0
publicacoes,0,0,0,1,0,0,0
pull-request-action,5,2,1,1,0,1,1
read-java-properties-file,1,1,0,1,0,0,1
repo-template,1,1,1,1,0,0,1
repo1,0,0,0,2,0,0,0
repositories-reports,7,3,4,1,1,3,1
ritchie-action-go-15,0,0,4,1,0,0,1
