Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
poc-private-repo-actions,0,0,0,1,0,0,1
poc-proto,0,0,9,1,0,1,1
poc-pyinstaller,0,0,5,2,1,0,1
poc-pytest-split-github-actions,0,0,8,2,1,0,1
poc-remote-workflow,0,0,8,1,0,0,1
poc-rest-api-golang,0,0,7,1,0,0,1
poc-rest-api-python,0,0,8,2,0,0,1
poc-runtimes,0,0,0,2,0,0,1
poc-self-hosted,0,0,0,1,0,0,1
poc-subprocess,6,6,32,2,0,1,1
poc-template-rest,0,0,1,2,0,0,0
poc-terraform,0,0,0,1,0,0,1
poc-testing-rest-api-golang,0,0,0,2,0,0,1
poc-typescript,0,0,20,2,0,0,1
poc-viper,0,0,8,1,0,0,1
Practic,0,0,1,1,0,0,0
publicacoes,0,0,1,1,0,0,0
pull-request-action,0,0,7,1,1,2,1
read-java-properties-file,0,0,0,1,0,0,1
replace-values-action,3,1,14,1,0,1,1
repo-template,1,1,7,1,0,0,1
repo1,0,0,6,2,0,0,0
repositories-reports,2,2,78,1,1,5,1
ritchie-action-go-15,3,3,6,1,0,0,1
ritchie-action-java-8,0,0,9,1,1,1,1
ritchie-action-node,1,1,5,1,0,0,1
ritchie-action-python,0,0,8,1,0,1,1
ritchie-action-shell,1,1,6,1,0,0,1
ritchie-cli,0,0,1,30,0,0,0
ritchie-cli-action,2,2,5,1,1,2,1
ritchie-demo-create-cluster,0,0,6,1,2,1,1
ritchie-docker-images,1,1,5,1,0,1,1
ritchie-formulas,0,0,1,30,0,0,0
ritchie-formulas-demo,0,0,2,11,0,0,0
ritchie-formulas-scheduler-demo,2,2,5,1,4,5,2
ritchie-tdc-poa,0,0,6,1,1,1,1
ritchie-tdc-recife,0,0,5,1,0,1,1
ritchie-templates,0,0,5,1,7,1,0
ritchie-templates-perso,0,0,5,2,0,0,1
runtime-deploy,0,0,1,2,0,0,0
runtime-deploy-action,0,0,0,1,0,0,1
runtime-knowledge-sources,0,0,0,1,0,0,1
schemastore-stackspot,0,0,1,6,0,0,0
setup-rsync,6,5,35,3,3,11,1
setup-windows10-sdk-action,92,24,13,7,16,32,2
sign-and-notarize-gha,9,8,5,1,1,12,1
so-automation,0,0,0,1,0,0,1
splain,0,0,1,12,0,0,0
SSH-to-HTTPS,2,2,5,1,1,1,1
stackspot-actions,0,0,7,1,0,0,1
stackspot-ai-rqc,5,5,275,2,1,7,1
stackspot-ai-security-action-poc,1,1,235,1,2,3,2
stackspot-plugins,0,0,7,1,0,1,1
stk-cli-action,0,0,1,2,0,0,0
stk-cli-action-poc,0,0,6,1,0,0,1
stk-quickstart-golang,0,0,4,1,0,0,1
test,0,0,6,2,0,0,0
TestCreateSecret,0,0,3,2,0,0,0
useful-actions,324,198,1123,7,29,306,1
vagas,0,0,3,2,0,0,0
viagem,0,0,2,3,0,0,0
wait-on-check-action,0,0,1,9,0,0,0
wait-sleep-action,0,0,5,1,0,3,1
webhooks-python,0,0,6,1,0,0,1
write-java-properties-file,0,0,7,2,0,3,1
xcode-notarize,4,4,0,2,2,2,0
actions-download-file,4,4,1,5,0,0,0
Alphasians-AINA,0,0,1,2,0,0,0
amplify-vite-react-template,0,0,1,2,0,0,1
apisec-run-scan,0,0,2,4,0,0,0
article_foss4g2021,0,0,2,9,0,0,0
assert-command-line-output,1,1,16,3,3,19,1
awesome-chatgpt-prompts,0,0,1,30,0,0,0
awesome-github-actions,2,1,2,30,0,0,0
aws-clis-action,1,1,7,1,0,4,1
aws-doc-sdk-examples,0,0,1,30,0,0,0
aws-ecs-cluster-using-terraform,0,0,11,1,0,0,1
bot-area,0,0,9,3,1,0,0
branch-exists,9,6,39,2,1,2,1
Calendly-mentores,0,0,1,2,0,0,0
certifications,9,1,0,1,0,0,0
clone-github-repo-action,105,99,22,3,22,53,1
cloud-formulas,1,1,0,2,0,1,0
command-output-file-action,1,1,7,1,0,2,1
convert-json-to-env,4,3,8,2,1,2,1
copy-push-files,8,4,76,1,4,3,1
create-other-repo-branch-action,16,5,12,2,6,10,1
CrossPipe-Connect,0,0,0,1,0,0,1
ctf-zup-2021,8,8,0,1,0,0,0
desafio-hackathon-zup-byte,0,0,14,2,0,2,0
DescomplicandoDocker,0,0,1,2,0,0,0
developers-tips-and-tricks-resources,26,11,14,1,15,63,8
dezafio-java,0,0,0,2,0,0,1
dezafio-kotlin,0,0,0,3,0,0,1
dezafio-python-api,0,0,0,1,0,0,1
dezafio-python-cli,0,0,1,2,0,0,3
diff-action,7,5,6,1,0,3,1
djangowallet,0,0,8,2,0,0,0
docker-mysql-python,1,1,14,1,3,11,2
docker-para-desenvolvedores,0,0,0,30,0,0,0
docs-ritchie,1,1,0,10,0,0,0
engineering-handbook,0,0,0,1,0,0,1
formulas-4-tests,1,1,7,2,0,2,1
formulas-aws,5,5,10,3,7,12,3
formulas-games,37,33,14,1,2,11,2
formulas-github,9,8,12,5,6,35,2
formulas-gRPC,4,4,10,2,0,3,1
formulas-insights,8,8,10,1,0,8,1
formulas-office-hours,2,2,8,1,0,1,1
formulas-perso,0,0,0,1,0,0,1
formulas-pontomais,2,2,6,1,0,1,1
formulas-python,19,7,50,2,3,17,2
formulas-training,0,0,112,1,0,0,1
formulas-v3,14,14,9,1,0,1,1
get-release-or-tag,0,0,3,1,0,0,0
git-commit-push,21,7,2349,1,2,17,1
gitHub-projects,0,0,0,2,0,0,0
github-stack,0,0,11,1,0,0,1
github-team-members,12,4,10,1,0,2,1
github_actions_test,0,0,9,2,0,0,0
go-authenticator,0,0,0,1,0,0,1
good-first-issue,0,0,1,30,0,1,0
GuillaumeFalourd,10,9,1713,3,99,47,3
guillaumefalourd.github.io,0,0,9,1,0,0,1
horusec-action,0,0,2,2,0,0,0
hypedsearch,0,0,8,3,0,0,0
idea-maze,0,0,8,3,0,0,0
install-poetry,0,0,2,15,0,0,0
it-governance-api,0,0,10,1,1,0,0
java-exercices,378,92,22,11,16,59,2
java-training-api,21,17,26,2,43,107,3
java-trilha-basica,19,12,8,2,3,14,3
jobs-by-city-linkedin-reports,0,0,0,1,0,0,1
Kivy_calculator,0,0,7,2,0,0,0
kotlin-training-api,0,0,6,1,0,0,1
macos-installer-builder,0,0,1,3,0,0,0
mapas-mentais,0,0,1,2,0,1,0
maven-cli-jdks-action,7,7,9,1,0,0,1
my-contents,0,0,0,1,0,0,1
NFive,0,0,1,9,0,0,0
notary-tools,9,9,10,1,4,4,1
noticias,0,0,2,1,0,0,0
open-issue-action,3,3,10,1,1,2,1
oracle-plugins-new,1,1,0,3,0,0,0
os-cli-poc,0,0,0,1,0,0,1
phpunit,0,0,2,2,0,0,0
poc-ai,0,0,0,1,0,0,1
poc-bank-api-java,2,2,9,2,0,4,1
poc-bank-api-kotlin,0,0,0,2,0,0,1
poc-book-api-golang,0,0,9,1,0,0,1
poc-chalice-python,0,0,8,1,0,1,1
poc-cicd-herokuci,0,0,28,2,0,0,1
poc-cli-golang,0,0,9,2,0,1,1
poc-cli-python,0,0,7,2,0,0,2
poc-cli-translations,1,1,9,1,0,1,1
poc-composite-run-steps-action,0,0,9,1,0,0,1
poc-django-python,0,0,7,1,0,0,1
poc-encryption-jwt,0,0,8,2,3,8,1
