Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
good-first-issue,0,0,0,30,0,1,0
GuillaumeFalourd,80,14,174,3,77,34,2
guillaumefalourd.github.io,0,0,1,1,0,0,1
horusec-action,0,0,0,2,0,0,0
hypedsearch,37,5,4,3,0,0,0
java-exercices,251,27,3,9,12,14,2
java-training-api,59,11,4,2,42,90,3
java-trilha-basica,3,2,0,2,4,11,3
jobs-by-city-linkedin-reports,0,0,2,1,0,0,1
Kivy_calculator,0,0,0,2,0,0,0
macos-installer-builder,0,0,0,3,0,0,0
mapas-mentais,0,0,0,2,0,1,0
maven-cli-jdks-action,1,1,4,1,0,0,1
my-contents,0,0,0,1,0,0,1
NFive,2,2,1,9,0,0,0
noticias,0,0,0,1,0,0,0
open-issue-action,21,9,5,1,0,2,1
os-cli-poc,0,0,0,1,0,0,1
poc-bank-api-java,94,4,0,2,0,2,1
poc-bank-api-kotlin,22,1,1,2,1,0,1
poc-book-api-golang,0,0,4,1,0,0,1
poc-chalice-python,0,0,2,1,0,1,1
poc-cicd-herokuci,0,0,0,1,0,0,1
poc-cli-golang,0,0,3,1,0,0,1
poc-cli-python,0,0,0,2,0,0,2
poc-composite-run-steps-action,0,0,1,1,0,0,1
poc-django-python,0,0,3,1,0,0,1
poc-encryption-jwt,17,3,11,1,0,1,1
poc-github-actions,1883,322,639,2,24,44,2
poc-go-mod,0,0,4,1,0,0,1
poc-grpc-golang,0,0,592,1,0,0,1
poc-grpc-java-gradle,0,0,2,2,0,2,1
poc-grpc-java-maven,0,0,1,1,0,1,1
poc-grpc-python,0,0,0,1,0,0,1
poc-kafka-python,0,0,2,1,0,0,1
poc-private-repo-actions,0,0,0,1,0,0,1
poc-proto,0,0,1,1,0,1,1
poc-pyinstaller,0,0,2,2,1,0,1
poc-pytest-split-github-actions,0,0,2,1,1,0,1
poc-rest-api-golang,0,0,4,1,0,0,1
poc-rest-api-python,0,0,3,1,0,0,1
poc-self-hosted,0,0,0,1,0,0,1
poc-subprocess,0,0,3,2,0,1,1
poc-template-rest,0,0,0,2,0,0,0
poc-typescript,2,1,1,2,0,0,1
poc-viper,6,1,8,1,0,0,1
Practic,5,2,1,1,0,0,0
publicacoes,0,0,0,1,0,0,0
pull-request-action,6,4,5,1,0,1,1
repo-template,2,2,1,1,0,0,1
repo1,0,0,0,2,0,0,0
repositories-reports,3,1,5,1,1,3,1
ritchie-action-go-15,0,0,6,1,0,0,1
ritchie-action-java-8,0,0,6,1,1,1,1
ritchie-action-node,0,0,6,1,0,0,1
ritchie-action-python,0,0,4,1,0,1,1
ritchie-action-shell,0,0,6,1,0,0,1
ritchie-cli,1,1,3,30,0,0,0
ritchie-cli-action,9,1,5,1,1,2,1
