Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
poc-runtimes,1,1,1,1,0,0,1
poc-self-hosted,0,0,0,1,0,0,1
poc-subprocess,0,0,12,2,0,2,1
poc-template-rest,0,0,0,2,0,0,0
poc-typescript,1,1,6,2,0,0,1
poc-viper,0,0,2,1,0,0,1
Practic,0,0,2,1,0,0,0
publicacoes,0,0,0,1,0,0,0
pull-request-action,6,3,9,1,0,1,1
read-java-properties-file,1,1,0,1,0,0,1
repo-template,0,0,2,1,0,0,1
repo1,0,0,0,2,0,0,0
repositories-reports,1,1,13,1,1,3,1
ritchie-action-go-15,0,0,5,1,0,0,1
