Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
ctf-zup-2021,0,0,2,1,0,0,0
DescomplicandoDocker,0,0,3,2,0,0,0
developers-tips-and-tricks-resources,8,8,14,1,15,65,8
dezafio-java,0,0,0,2,0,0,1
dezafio-kotlin,0,0,0,3,0,0,1
dezafio-python-api,0,0,0,1,0,0,1
dezafio-python-cli,0,0,0,2,0,0,3
diff-action,0,0,221,1,0,3,1
djangowallet,0,0,6,2,0,0,0
docker-mysql-python,2,2,10,1,4,10,2
docker-para-desenvolvedores,0,0,1,30,0,0,0
docs-ritchie,0,0,4,10,0,0,0
engineering-handbook,0,0,0,1,0,0,1
formulas-4-tests,0,0,10,2,0,2,1
formulas-aws,0,0,14,3,7,12,3
formulas-games,57,4,9,1,2,10,2
formulas-github,11,8,11,5,6,36,2
formulas-gRPC,1,1,14,2,0,3,1
formulas-insights,5,5,10,1,0,8,1
formulas-office-hours,0,0,9,1,0,1,1
formulas-perso,0,0,0,1,0,0,1
formulas-pontomais,0,0,8,1,0,1,1
formulas-python,0,0,18,2,3,17,2
formulas-training,0,0,92,1,0,0,1
formulas-v3,0,0,9,1,0,1,1
get-release-or-tag,0,0,3,1,0,0,0
git-commit-push,11,8,417,1,2,15,1
gitHub-projects,0,0,0,2,0,0,0
github-stack,0,0,9,1,0,0,1
github-team-members,3,3,11,1,0,1,1
github_actions_test,0,0,6,2,0,0,0
go-authenticator,0,0,0,1,0,0,1
good-first-issue,0,0,3,30,0,1,0
GuillaumeFalourd,14,5,296,3,103,47,3
guillaumefalourd.github.io,0,0,10,1,0,0,1
horusec-action,0,0,2,2,0,0,0
hypedsearch,0,0,1,3,0,0,0
idea-maze,0,0,7,3,0,0,0
install-poetry,0,0,1,15,0,0,0
java-exercices,132,38,8,11,15,42,2
java-training-api,34,1,17,2,44,107,3
java-trilha-basica,2,2,12,2,4,14,3
jobs-by-city-linkedin-reports,0,0,0,1,0,0,1
Kivy_calculator,0,0,4,2,0,0,0
kotlin-training-api,0,0,6,1,0,0,1
macos-installer-builder,0,0,2,3,0,0,0
mapas-mentais,0,0,4,2,0,1,0
maven-cli-jdks-action,1,1,9,1,0,0,1
my-contents,0,0,0,1,0,0,1
NFive,0,0,2,9,0,0,0
notary-tools,3,2,12,1,4,4,1
noticias,0,0,4,1,0,0,0
open-issue-action,2,2,36,1,1,2,1
oracle-plugins-new,0,0,0,3,0,0,0
os-cli-poc,0,0,0,1,0,0,1
phpunit,0,0,1,2,0,0,0
poc-ai,0,0,0,1,0,0,1
poc-bank-api-java,18,4,10,2,0,4,1
poc-bank-api-kotlin,0,0,0,2,0,0,1
poc-book-api-golang,0,0,9,1,0,0,1
poc-chalice-python,0,0,11,1,0,1,1
poc-cicd-herokuci,0,0,7,2,0,0,1
poc-cli-golang,0,0,8,2,0,1,1
poc-cli-python,0,0,6,2,0,0,2
poc-cli-translations,0,0,7,1,0,1,1
poc-composite-run-steps-action,0,0,6,1,0,0,1
poc-django-python,0,0,6,1,0,0,1
poc-encryption-jwt,1,1,6,2,3,8,1
poc-github-actions,247,104,1009,4,105,323,4
poc-go-mod,0,0,9,1,0,0,1
poc-grpc-golang,0,0,10,2,0,0,1
poc-grpc-java-gradle,1,1,8,2,1,2,1
poc-grpc-java-maven,2,2,9,3,0,1,1
poc-grpc-python,0,0,7,1,0,0,1
poc-kafka-python,0,0,8,1,0,0,1
poc-kubernetes,1,1,4,1,0,0,1
poc-private-repo-actions,0,0,0,1,0,0,1
poc-proto,0,0,11,1,0,1,1
poc-pyinstaller,0,0,7,2,1,0,1
poc-pytest-split-github-actions,0,0,7,2,1,0,1
