Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
poc-encryption-jwt,2,2,1,2,3,8,1
poc-github-actions,221,100,1037,4,105,321,4
poc-go-mod,0,0,2,1,0,0,1
poc-grpc-golang,1,1,4,2,0,0,1
poc-grpc-java-gradle,0,0,1,2,1,2,1
poc-grpc-java-maven,3,1,11,3,0,1,1
poc-grpc-python,0,0,2,1,0,0,1
poc-kafka-python,0,0,1,1,0,0,1
poc-kubernetes,0,0,2,1,0,0,1
poc-private-repo-actions,0,0,0,1,0,0,1
poc-proto,0,0,5,1,0,1,1
poc-pyinstaller,0,0,3,2,1,0,1
poc-pytest-split-github-actions,0,0,0,2,1,0,1
