Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
poc-viper,0,0,0,1,0,0,2
Practic,0,0,0,1,0,0,1
publicacoes,0,0,1,1,0,0,1
pull-request-action,10,2,1,1,0,1,2
read-java-properties-file,0,0,0,1,0,0,1
replace-values-action,1,1,32,1,0,0,2
repo-template,0,0,1,1,0,0,2
repo1,0,0,0,2,0,0,1
repositories-reports,1,1,15,1,1,4,2
ritchie-action-go-15,0,0,5,1,0,0,2
ritchie-action-java-8,0,0,3,1,1,1,2
ritchie-action-node,0,0,5,1,0,0,2
ritchie-action-python,0,0,3,1,0,1,2
ritchie-action-shell,0,0,7,1,0,0,2
ritchie-cli,0,0,0,30,0,0,1
ritchie-cli-action,21,2,2,1,1,2,2
ritchie-demo-create-cluster,4,1,2,1,1,1,2
ritchie-docker-images,10,5,0,1,0,1,2
ritchie-formulas,0,0,1,30,0,0,1
ritchie-formulas-demo,0,0,1,11,0,0,1
ritchie-formulas-scheduler-demo,98,30,7,1,3,5,3
ritchie-tdc-poa,1,1,2,1,1,1,2
ritchie-tdc-recife,1,1,2,1,0,1,2
ritchie-templates,0,0,0,1,0,1,1
ritchie-templates-perso,0,0,2,2,0,0,2
schemastore-stackspot,0,0,0,6,0,0,1
setup-rsync,54,12,2,1,2,6,2
setup-windows10-sdk-action,25,12,2,5,9,19,2
sign-and-notarize-gha,4,4,0,1,0,3,2
so-automation,0,0,0,1,0,0,1
splain,0,0,1,14,0,0,1
SSH-to-HTTPS,3,1,4,1,1,1,2
stackspot-actions,0,0,3,1,0,0,2
stackspot-plugins,0,0,3,1,0,0,2
stk-cli-action,0,0,0,2,0,0,1
stk-cli-action-poc,0,0,0,1,0,0,2
stk-quickstart-golang,0,0,0,1,0,0,2
test,0,0,1,2,0,0,1
TestCreateSecret,0,0,0,2,0,0,1
useful-actions,113,41,544,4,13,200,3
vagas,0,0,1,2,0,0,1
viagem,0,0,1,3,0,0,1
wait-on-check-action,0,0,0,10,0,0,1
wait-sleep-action,24,6,0,1,0,0,2
webhooks-python,0,0,1,1,0,0,2
write-java-properties-file,0,0,4,1,0,2,2
xcode-notarize,1,1,0,2,0,0,1
actions-download-file,14,1,0,5,0,0,1
Alphasians-AINA,0,0,1,2,0,0,1
apisec-run-scan,0,0,1,4,0,0,1
article_foss4g2021,0,0,0,9,0,0,1
assert-command-line-output,25,8,7,2,4,17,2
awesome-chatgpt-prompts,0,0,0,30,0,0,1
aws-clis-action,0,0,1,1,0,4,2
aws-doc-sdk-examples,0,0,0,30,0,0,1
bot-area,0,0,0,3,1,0,1
branch-exists,4,1,8,1,0,0,2
Calendly-mentores,0,0,0,2,0,0,1
clone-github-repo-action,263,94,3,2,14,29,3
cloud-formulas,0,0,1,2,0,1,1
command-output-file-action,0,0,0,1,0,1,2
convert-json-to-env,59,9,18,1,0,1,2
copy-push-files,8,8,1,1,3,1,2
create-other-repo-branch-action,85,20,9,3,5,9,2
ctf-zup-2021,0,0,0,1,0,0,1
DescomplicandoDocker,0,0,1,2,0,0,1
developers-tips-and-tricks-resources,57,4,9,1,16,62,9
dezafio-java,0,0,0,2,0,0,1
dezafio-python-api,0,0,0,1,0,0,1
dezafio-python-cli,0,0,0,2,0,0,3
diff-action,33,4,0,1,0,2,2
djangowallet,0,0,0,2,0,0,1
docker-mysql-python,243,18,1,1,4,10,3
docker-para-desenvolvedores,0,0,0,30,0,0,1
docs-ritchie,0,0,0,10,0,0,1
formulas-4-tests,0,0,1,2,0,2,2
formulas-aws,1,1,1,3,7,13,4
formulas-games,71,9,5,1,2,10,3
formulas-github,151,20,5,5,6,35,3
formulas-gRPC,0,0,2,2,0,3,2
formulas-insights,1,1,1,1,0,7,2
formulas-office-hours,0,0,1,1,0,1,2
formulas-perso,0,0,0,1,0,0,1
formulas-pontomais,0,0,0,1,0,1,2
formulas-python,0,0,5,2,3,18,4
formulas-training,0,0,52,1,0,0,1
formulas-v3,0,0,0,1,0,1,2
get-release-or-tag,0,0,30,1,0,0,1
git-commit-push,37,15,287,1,1,10,3
github-stack,0,0,2014,1,0,0,2
github-team-members,0,0,5,1,0,0,2
github_actions_test,0,0,1,2,0,0,1
go-authenticator,0,0,0,1,0,0,1
good-first-issue,0,0,1,30,0,1,1
GuillaumeFalourd,103,25,92,3,99,39,4
guillaumefalourd.github.io,0,0,2,1,0,0,2
horusec-action,0,0,1,2,0,0,1
hypedsearch,11,1,0,3,0,0,1
idea-maze,0,0,0,2,0,0,1
install-poetry,0,0,0,15,0,0,1
java-exercices,92,8,1,9,13,29,3
java-training-api,9,3,7,2,46,94,4
java-trilha-basica,0,0,2,2,5,12,4
jobs-by-city-linkedin-reports,0,0,0,1,0,0,1
Kivy_calculator,0,0,0,2,0,0,1
macos-installer-builder,0,0,0,3,0,0,1
mapas-mentais,0,0,0,2,0,1,1
maven-cli-jdks-action,3,3,0,1,0,0,2
my-contents,0,0,0,1,0,0,1
NFive,0,0,1,9,0,0,1
notary-tools,7,1,2,1,0,0,2
noticias,0,0,1,1,0,0,1
open-issue-action,0,0,2,1,1,2,2
os-cli-poc,0,0,0,1,0,0,1
phpunit,0,0,1,2,0,0,1
poc-bank-api-java,0,0,1,2,0,4,2
poc-bank-api-kotlin,8,1,0,2,1,0,2
poc-book-api-golang,0,0,2,1,0,0,2
poc-chalice-python,0,0,2,1,0,1,2
poc-cicd-herokuci,0,0,6,1,0,0,2
poc-cli-golang,0,0,0,2,0,1,2
poc-cli-python,0,0,1,2,0,0,3
poc-cli-translations,0,0,0,1,0,1,2
poc-composite-run-steps-action,0,0,1,1,0,0,2
poc-django-python,0,0,2,1,0,0,2
poc-encryption-jwt,2,1,4,2,3,8,2
poc-github-actions,3989,541,841,2,76,170,4
poc-go-mod,0,0,1,1,0,0,2
poc-grpc-golang,0,0,0,2,0,0,2
