Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
Alphasians-AINA,0,0,0,2,0,0,0
apisec-run-scan,55,3,4,4,0,0,0
article_foss4g2021,0,0,0,9,0,0,0
aws-clis-action,12,2,0,1,0,3,1
Calendly-mentores,0,0,0,2,0,0,0
clone-github-repo-action,54,11,0,1,0,4,1
cloud-formulas,0,0,0,2,0,0,0
command-output-file-action,0,0,0,1,0,0,1
create-other-repo-branch-action,11,7,2,1,0,1,1
ctf-zup-2021,0,0,0,1,0,0,0
DescomplicandoDocker,0,0,0,2,0,0,0
developers-tips-and-tricks-resources,51,8,0,1,14,51,7
dezafio,9,1,0,2,0,0,1
diff-action,15,4,1,1,0,2,1
docker-para-desenvolvedores,0,0,0,30,0,0,0
docs-ritchie,0,0,0,10,0,0,0
formulas-4-tests,15,1,0,2,0,0,1
formulas-aws,21,7,3,2,2,7,3
formulas-games,127,19,7,1,1,10,2
formulas-github,28,16,2,5,5,23,2
formulas-gRPC,2,1,5,1,0,2,1
formulas-insights,12,4,2,1,0,3,1
formulas-office-hours,0,0,0,1,0,0,1
formulas-pontomais,4,2,1,1,0,1,1
formulas-python,6,2,7,2,3,15,3
formulas-training,0,0,14,1,0,0,1
formulas-v3,56,6,6,1,0,0,1
go-authenticator,0,0,0,1,0,0,1
good-first-issue,0,0,0,30,0,1,0
GuillaumeFalourd,60,21,164,3,72,28,2
hypedsearch,17,2,0,3,0,0,0
java-exercices,173,1,1,1,0,0,1
java-training-api,314,42,5,2,25,71,3
jobs-by-city-linkedin-reports,0,0,2,1,0,0,1
mapas-mentais,0,0,0,2,0,0,0
maven-cli-jdks-action,1,1,0,1,0,0,1
my-contents,0,0,0,1,0,0,1
NFive,0,0,0,9,0,0,0
noticias,0,0,0,1,0,0,0
open-issue-action,1,1,0,1,0,0,1
os-cli-poc,0,0,0,1,0,0,1
poc-bank-api-java,41,2,0,1,0,2,1
poc-bank-api-kotlin,0,0,1,2,0,0,1
poc-book-api-golang,0,0,1,1,0,0,1
poc-chalice-python,1,1,6,1,0,1,1
poc-cli-golang,0,0,0,1,0,0,1
poc-composite-run-steps-action,0,0,0,1,0,0,1
poc-django-python,0,0,5,1,0,0,1
poc-github-actions,136,48,122,2,4,7,1
poc-go-mod,0,0,0,1,0,0,1
poc-grpc-golang,0,0,4,1,0,0,1
poc-grpc-java-gradle,0,0,3,2,0,2,1
poc-grpc-java-maven,7,2,2,1,0,1,1
poc-grpc-python,1,1,2,1,0,0,1
poc-kafka-python,3,1,0,1,0,0,1
poc-proto,2,1,2,1,0,1,1
poc-rest-api-golang,0,0,0,1,0,0,1
poc-rest-api-python,0,0,0,1,0,0,1
poc-template-rest,15,1,0,1,0,0,0
poc-viper,4,2,1,1,0,0,1
publicacoes,0,0,0,1,0,0,0
repositories-reports,1,1,6,1,1,1,1
ritchie-action-go-15,0,0,1,1,0,0,1
ritchie-action-java-8,0,0,1,1,1,1,1
ritchie-action-node,0,0,1,1,0,0,1
ritchie-action-python,0,0,1,1,0,0,1
ritchie-action-shell,0,0,1,1,0,0,1
ritchie-cli,30,3,83,30,0,0,0
ritchie-cli-action,4,2,1,1,1,1,1
ritchie-demo-create-cluster,13,2,0,1,0,0,1
ritchie-docker-images,3,3,0,1,0,0,1
ritchie-formulas,0,0,0,30,0,0,0
ritchie-formulas-demo,0,0,0,11,0,0,0
ritchie-formulas-scheduler-demo,15,1,1,1,2,4,2
ritchie-tdc-poa,0,0,0,1,0,0,1
ritchie-tdc-recife,0,0,0,1,0,0,1
ritchie-templates,13,1,0,1,0,0,0
ritchie-templates-perso,0,0,1,2,0,0,1
setup-windows10-sdk-action,38,16,1,2,1,5,1
so-automation,1,1,0,1,0,0,1
test-cli-commands-action,6,3,1,1,0,5,1
trilha-java,14,1,1,2,1,5,3
useful-actions,18,3,193,2,2,2,1
vagas,0,0,0,2,0,0,0
