Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
ritchie-action-go-15,0,0,4,1,0,0,1
ritchie-action-java-8,0,0,3,1,1,1,1
ritchie-action-node,0,0,2,1,0,0,1
ritchie-action-python,1,1,2,1,0,1,1
ritchie-action-shell,3,1,2,1,0,0,1
ritchie-cli,0,0,0,30,0,0,0
ritchie-cli-action,0,0,3,1,1,2,1
ritchie-demo-create-cluster,8,2,0,1,1,1,1
ritchie-docker-images,8,5,0,1,0,1,1
ritchie-formulas,0,0,0,30,0,0,0
ritchie-formulas-demo,0,0,0,11,0,0,0
ritchie-formulas-scheduler-demo,31,22,4,1,3,5,2
ritchie-tdc-poa,0,0,1,1,1,1,1
ritchie-tdc-recife,0,0,0,1,0,1,1
ritchie-templates,0,0,0,1,0,1,0
ritchie-templates-perso,0,0,0,2,0,0,1
setup-rsync,6,5,3,1,1,5,1
setup-windows10-sdk-action,68,22,5,5,8,18,1
sign-and-notarize-gha,5,5,3,1,0,2,1
so-automation,0,0,0,1,0,0,1
splain,2,1,0,14,0,0,0
SSH-to-HTTPS,12,4,4,1,1,1,1
stk-cli-action-poc,0,0,2,1,0,0,1
stk-quickstart-golang,0,0,1,1,0,0,1
test,0,0,0,2,0,0,0
useful-actions,137,73,539,4,12,179,2
vagas,0,0,0,2,0,0,0
wait-on-check-action,0,0,0,10,0,0,0
wait-sleep-action,8,3,2,1,0,0,1
webhooks-python,0,0,0,1,0,0,1
write-java-properties-file,30,5,2,1,0,2,1
xcode-notarize,0,0,0,2,0,0,0
actions-download-file,0,0,0,5,0,0,0
Alphasians-AINA,2,1,0,2,0,0,0
apisec-run-scan,0,0,1,4,0,0,0
article_foss4g2021,0,0,0,9,0,0,0
assert-command-line-output,33,19,4,2,3,13,1
awesome-chatgpt-prompts,1,1,0,30,0,0,0
aws-clis-action,1,1,1,1,0,4,1
aws-doc-sdk-examples,0,0,0,30,0,0,0
bot-area,2,1,0,3,1,0,0
