Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
poc-cicd-herokuci,0,0,0,1,0,0,2
poc-cli-golang,10,2,0,2,0,1,2
poc-cli-python,0,0,1,2,0,0,3
poc-cli-translations,0,0,0,1,0,1,2
poc-composite-run-steps-action,0,0,0,1,0,0,2
poc-django-python,0,0,0,1,0,0,2
poc-encryption-jwt,27,2,3,2,3,8,2
poc-github-actions,3519,520,903,2,79,182,4
poc-go-mod,0,0,2,1,0,0,2
poc-grpc-golang,3,1,2,2,0,0,2
poc-grpc-java-gradle,8,1,2,2,0,2,2
poc-grpc-java-maven,1,1,2,3,0,1,2
poc-grpc-python,3,1,1,1,0,0,2
poc-kafka-python,0,0,0,1,0,0,2
poc-private-repo-actions,0,0,0,1,0,0,1
poc-proto,0,0,2,1,0,1,2
poc-pyinstaller,0,0,5,2,1,0,2
poc-pytest-split-github-actions,0,0,0,1,1,0,2
poc-remote-workflow,0,0,2,1,0,0,2
poc-rest-api-golang,0,0,0,1,0,0,2
poc-rest-api-python,0,0,2,2,0,0,2
poc-runtimes,0,0,0,2,0,0,1
poc-self-hosted,0,0,0,1,0,0,1
poc-subprocess,2,1,5,2,0,1,2
poc-template-rest,0,0,0,2,0,0,1
poc-terraform,0,0,0,1,0,0,1
poc-testing-rest-api-golang,0,0,0,2,0,0,1
poc-typescript,15,1,2,2,0,0,2
