Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
Alphasians-AINA,1,1,0,2,0,0,0
apisec-run-scan,0,0,0,4,0,0,0
article_foss4g2021,0,0,0,9,0,0,0
assert-command-line-output,165,20,283,1,0,7,1
aws-clis-action,6,2,1,1,0,4,1
aws-doc-sdk-examples,0,0,0,30,0,0,0
Calendly-mentores,0,0,0,2,0,0,0
clone-github-repo-action,79,35,3,1,0,6,1
cloud-formulas,0,0,0,2,0,1,0
command-output-file-action,2,1,0,1,0,0,1
create-other-repo-branch-action,16,6,2,1,0,1,1
ctf-zup-2021,3,2,0,1,0,0,0
DescomplicandoDocker,0,0,0,2,0,0,0
developers-tips-and-tricks-resources,26,4,8,1,14,51,7
dezafio,2,1,0,2,0,0,1
diff-action,12,1,1,1,0,2,1
docker-para-desenvolvedores,0,0,0,30,0,0,0
docs-ritchie,0,0,0,10,0,0,0
formulas-4-tests,22,1,0,2,0,1,1
formulas-aws,15,2,3,2,3,10,3
formulas-games,44,13,3,1,1,10,2
formulas-github,25,11,3,5,6,27,2
formulas-gRPC,1,1,0,1,0,3,1
formulas-insights,1,1,3,1,0,4,1
formulas-office-hours,0,0,0,1,0,1,1
formulas-perso,0,0,0,1,0,0,1
formulas-pontomais,0,0,1,1,0,1,1
formulas-python,9,3,5,2,3,16,3
formulas-training,0,0,14,1,0,0,1
formulas-v3,0,0,0,1,0,1,1
git-commit-push,91,11,258,1,0,1,1
go-authenticator,0,0,0,1,0,0,1
good-first-issue,0,0,0,30,0,1,0
GuillaumeFalourd,47,15,244,3,72,29,2
guillaumefalourd.github.io,5,3,0,1,0,0,1
hypedsearch,6,2,0,3,0,0,0
java-exercices,145,13,0,9,11,7,2
java-training-api,153,32,6,2,31,78,3
java-trilha-basica,17,4,0,2,2,8,3
jobs-by-city-linkedin-reports,0,0,2,1,0,0,1
Kivy_calculator,0,0,0,2,0,0,0
mapas-mentais,2,2,0,2,0,2,0
maven-cli-jdks-action,1,1,0,1,0,0,1
my-contents,0,0,0,1,0,0,1
NFive,3,1,0,9,0,0,0
noticias,0,0,0,1,0,0,0
open-issue-action,20,5,1,1,0,0,1
os-cli-poc,0,0,0,1,0,0,1
poc-bank-api-java,61,4,2,1,0,3,1
poc-bank-api-kotlin,1,1,1,2,0,0,1
poc-book-api-golang,0,0,1,1,0,0,1
poc-chalice-python,0,0,3,1,0,1,1
poc-cicd-herokuci,0,0,0,1,0,0,1
poc-cli-golang,0,0,2,1,0,0,1
poc-cli-python,103,4,2,2,0,0,2
poc-composite-run-steps-action,0,0,1,1,0,0,1
poc-django-python,0,0,1,1,0,0,1
poc-github-actions,331,63,499,2,6,11,1
poc-go-mod,0,0,0,1,0,0,1
poc-grpc-golang,0,0,0,1,0,0,1
poc-grpc-java-gradle,0,0,0,2,0,2,1
poc-grpc-java-maven,0,0,1,1,0,1,1
poc-grpc-python,0,0,1,1,0,0,1
poc-kafka-python,0,0,2,1,0,0,1
poc-private-repo-actions,4,1,0,1,0,0,1
poc-proto,0,0,1,1,0,1,1
poc-pyinstaller,194,9,75,1,1,0,1
poc-rest-api-golang,0,0,1,1,0,0,1
poc-rest-api-python,0,0,1,1,0,0,1
poc-template-rest,0,0,0,2,0,0,0
poc-typescript,3,1,0,1,0,0,1
poc-viper,0,0,1,1,0,0,1
publicacoes,0,0,0,1,0,0,0
repo-template,0,0,0,1,0,0,1
repositories-reports,14,2,12,1,1,1,1
ritchie-action-go-15,0,0,0,1,0,0,1
ritchie-action-java-8,0,0,1,1,1,1,1
ritchie-action-node,0,0,1,1,0,0,1
ritchie-action-python,0,0,1,1,0,1,1
ritchie-action-shell,0,0,0,1,0,0,1
ritchie-cli,8,2,0,30,0,0,0
ritchie-cli-action,3,1,1,1,1,2,1
ritchie-demo-create-cluster,0,0,1,1,0,0,1
ritchie-docker-images,0,0,0,1,0,1,1
ritchie-formulas,0,0,0,30,0,0,0
ritchie-formulas-demo,0,0,0,11,0,0,0
ritchie-formulas-scheduler-demo,7,5,29,1,2,5,2
ritchie-tdc-poa,0,0,0,1,0,1,1
ritchie-tdc-recife,0,0,0,1,0,1,1
ritchie-templates,0,0,0,1,0,1,0
ritchie-templates-perso,0,0,1,2,0,0,1
setup-windows10-sdk-action,21,12,0,2,2,8,1
so-automation,0,0,0,1,0,0,1
splain,120,3,31,14,0,0,0
SSH-to-HTTPS,8,4,2,1,0,0,1
useful-actions,59,24,317,3,3,18,1
vagas,1,1,0,2,0,0,0
