Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
Alphasians-AINA,0,0,0,2,0,0,0
apisec-run-scan,3,1,0,4,0,0,0
article_foss4g2021,0,0,0,9,0,0,0
assert-command-line-output,32,5,7,1,0,5,1
aws-clis-action,8,3,1,1,0,4,1
aws-doc-sdk-examples,3,1,0,30,0,0,0
Calendly-mentores,0,0,0,2,0,0,0
clone-github-repo-action,80,26,2,1,0,6,1
cloud-formulas,0,0,0,2,0,1,0
command-output-file-action,0,0,1,1,0,0,1
create-other-repo-branch-action,14,13,2,1,0,1,1
ctf-zup-2021,0,0,0,1,0,0,0
DescomplicandoDocker,0,0,0,2,0,0,0
developers-tips-and-tricks-resources,25,6,0,1,14,51,7
dezafio,0,0,0,2,0,0,1
diff-action,5,1,1,1,0,2,1
docker-para-desenvolvedores,0,0,0,30,0,0,0
docs-ritchie,3,1,0,10,0,0,0
formulas-4-tests,0,0,1,2,0,1,1
formulas-aws,4,2,3,2,3,10,3
formulas-games,85,12,4,1,1,10,2
formulas-github,86,8,2,5,7,27,2
formulas-gRPC,0,0,1,1,0,3,1
formulas-insights,2,2,2,1,0,4,1
formulas-office-hours,0,0,1,1,0,1,1
formulas-perso,0,0,0,1,0,0,1
formulas-pontomais,0,0,1,1,0,1,1
formulas-python,17,4,7,2,3,16,3
formulas-training,0,0,14,1,0,0,1
formulas-v3,0,0,1,1,0,1,1
git-commit-push,70,15,269,1,0,0,1
go-authenticator,0,0,0,1,0,0,1
good-first-issue,0,0,0,30,0,1,0
GuillaumeFalourd,19,13,251,3,71,28,2
guillaumefalourd.github.io,2,2,3,1,0,0,1
hypedsearch,13,2,0,3,0,0,0
java-exercices,97,13,9,9,11,7,2
java-training-api,149,29,3,2,31,79,3
java-trilha-basica,36,5,1,2,2,7,3
jobs-by-city-linkedin-reports,0,0,2,1,0,0,1
Kivy_calculator,2,2,5,2,0,0,0
mapas-mentais,17,4,1,2,0,2,0
maven-cli-jdks-action,0,0,1,1,0,0,1
my-contents,0,0,0,1,0,0,1
NFive,0,0,0,9,0,0,0
noticias,0,0,1,1,0,0,0
open-issue-action,7,5,3,1,0,0,1
os-cli-poc,0,0,0,1,0,0,1
poc-bank-api-java,5,3,0,1,0,3,1
poc-bank-api-kotlin,0,0,5,2,0,0,1
poc-book-api-golang,0,0,0,1,0,0,1
poc-chalice-python,0,0,1,1,0,1,1
poc-cicd-herokuci,0,0,1,1,0,0,1
poc-cli-golang,0,0,1,1,0,0,1
poc-composite-run-steps-action,0,0,0,1,0,0,1
poc-django-python,0,0,2,1,0,0,1
poc-github-actions,206,57,159,2,5,10,1
poc-go-mod,0,0,1,1,0,0,1
poc-grpc-golang,1,1,402,1,0,0,1
poc-grpc-java-gradle,0,0,2,2,0,2,1
poc-grpc-java-maven,0,0,1,1,0,1,1
poc-grpc-python,0,0,0,1,0,0,1
poc-kafka-python,0,0,1,1,0,0,1
poc-private-repo-actions,0,0,0,1,0,0,1
poc-proto,0,0,1,1,0,1,1
poc-rest-api-golang,0,0,0,1,0,0,1
poc-rest-api-python,0,0,2,1,0,0,1
poc-template-rest,0,0,0,2,0,0,0
poc-typescript,0,0,0,1,0,0,1
poc-viper,0,0,0,1,0,0,1
publicacoes,0,0,0,1,0,0,0
repo-template,2,1,2,1,0,0,1
repositories-reports,15,3,8,1,1,1,1
ritchie-action-go-15,0,0,1,1,0,0,1
ritchie-action-java-8,0,0,0,1,1,1,1
ritchie-action-node,0,0,0,1,0,0,1
ritchie-action-python,0,0,0,1,0,1,1
ritchie-action-shell,0,0,1,1,0,0,1
ritchie-cli,7,1,31,30,0,0,0
ritchie-cli-action,0,0,2,1,1,2,1
ritchie-demo-create-cluster,7,3,1,1,0,0,1
ritchie-docker-images,8,3,1,1,0,1,1
ritchie-formulas,0,0,0,30,0,0,0
ritchie-formulas-demo,0,0,0,11,0,0,0
ritchie-formulas-scheduler-demo,7,4,29,1,2,5,2
ritchie-tdc-poa,0,0,0,1,0,1,1
ritchie-tdc-recife,0,0,0,1,0,1,1
ritchie-templates,0,0,0,1,0,1,0
ritchie-templates-perso,0,0,0,2,0,0,1
setup-windows10-sdk-action,35,15,3,2,2,8,1
so-automation,0,0,0,1,0,0,1
SSH-to-HTTPS,1,1,3,1,0,0,1
useful-actions,70,22,332,3,3,19,1
vagas,0,0,0,2,0,0,0
